timezone,no_accents,macroregion,uf_code,document,name,job,jobArea,jobType,phoneNumber,birthDate,city,totalSpent,PESSOA,Ano
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,45242315369,Ormenzindo Neto,Administrador Soluções Sênior,Comunicações,Engenheiro,9163729804.0,1990-01-19,Carvalho do Descoberto,395.38,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,14264249490,Donizetti Barros,Engenheiro Programa Interno,Mobilidade,Assistente,34825080944.0,1990-01-29,Reis do Sul,194.53,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,17660107268307,Srta. Tjioe Martins,Executivo Usabilidade Cliente,Divisão,Analista,769855340.0,1990-01-05,Almir do Norte,678.27,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,51527676562177,Meire Oliveira,Agente Prestação de contas Cliente,Marketing,Diretor,20430003388.0,1990-01-17,,215.13,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,8214486634260,Sra. Claudia Oliveira,,Marketing,Supervisor,73197269147.0,1990-01-20,Nova Hadriano do Sul,913.23,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,77124213827712,Martiminiano Souza,Técnico Integração Regional,Pesquisa,Administrador,534274756.0,1990-01-01,Oliveira do Sul,131.99,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,84160251081107,Patrick,Coordenador Qualidade Internacional,Diretivas,Supervisor,552515166229.0,1990-01-11,,369.34,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,17335368090,Jair Franco,Engenheiro Branding Sênior,Táticas,Representante,3402757171.0,1990-01-22,Grande Araldo do Sul,154.23,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,16488773623,Dr. Lillian Costa Jr.,Analista Intranet Distrito,Usabilidade,Planejador,1813517189.0,1990-01-31,Vila Ednylson,701.54,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,21456786466,Liliana Braga Filho,Executivo Intranet Distrito,Grupo,Assistente,554820827350.0,1990-01-09,Velha Valdomiro de Nossa Senhora,773.72,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,82584424576,Jozinaldo Carvalho,Representante Contas Internacional,Garantia,Especialista,31088943474.0,1990-01-01,Pereira do Sul,337.41,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,41623565308,Sra. Maraci,Supervisor Criativo Investidor,Soluções,Estrategista,8565940194.0,1990-01-10,Velha Elaine do Sul,847.09,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,10042076175367,Patrícia Xavier Filho,Arquiteto Configuração Diretor,Criativo,Assistente,4482178104.0,1990-01-25,Vila Jaqueline,942.58,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,22244461602,Sra. Anselmo Santos,Gerente Métricas Legado,Fatores,Oficial,1293166666.0,1990-01-31,Grande Takao do Sul,261.91,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,48335882932,Nanci Macedo Jr.,Engenheiro Integração Nacional,Implementação,Engenheiro,5889918266.0,1990-03-01,,470.75,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,18347105294,Zenilde Silva,Orquestrador Integração Distrito,Fatores,Agente,8134265956.0,1990-01-11,,387.27,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,85711429205,Judson Franco,Representante Prestação de contas Sênior,Paradigma,Administrador,3679012867.0,1990-01-30,Município de Martinho do Sul,747.26,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,84271238777340,Jiucelia,Produtor Marketing Líder,Marketing,Produtor,556342544254.0,1990-01-02,Martins de Nossa Senhora,908.81,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,82122044306,Vasco Moraes,,Dados,Representante,4115513780.0,1990-01-31,Município de Keifson,451.45,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,73421786402,Sra. Elizabeth Franco Filho,Supervisor Branding Líder,Otimização,Designer,8349128242.0,1990-01-26,Macedo de Nossa Senhora,710.13,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,46868232500,Sra. Dulce,Designer Integração Interno,Usabilidade,Ligação,14628152017.0,1990-01-21,Saraiva do Sul,450.38,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,47762186743,Ivani,Administrador Segurança Diretor,Qualidade,Coordenador,557280057785.0,1990-01-27,,935.96,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,74872800397,Kunihiro,Gerente Rede Central,Dados,Executivo,8022465633.0,1990-01-21,Nova Eini do Descoberto,377.47,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,46204257615381,Dr. Agostinho Melo Neto,Consultor Prestação de contas Corporativo,Paradigma,Engenheiro,51594016236.0,1990-10-01,,911.15,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,76739814597,Dr. Juvenal Franco,Estrategista Prestação de contas Produtos,Táticas,Coordenador,,1990-01-01,Rony do Sul,728.18,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,59563450124,Srta. Valdevino Macedo,Desenvolvedor Programa Chefe,Interações,Arquiteto,64964387423.0,1990-01-27,Grande Miguel,583.72,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,41650502532,Dácio Braga Neto,Especialista Prestação de contas Central,Marketing,Orquestrador,550155171139.0,1990-01-12,Moreira de Nossa Senhora,309.63,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,21276566323637,Matusalem Carvalho,Representante Configuração Cliente,Ainfraestrutura,Oficial,25364176992.0,1990-01-30,Vladia do Sul,800.17,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,95653511668,Sr. Glorineide Batista,Administrador Paradigma Interno,Contas,Ligação,,1990-01-18,,961.15,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,86674406781304,Emílson Filho,Administrador Métricas Diretor,Prestaçãodecontas,Coordenador,34311268214.0,1990-01-18,,590.45,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,36786781000481,Sr. Keifson Carvalho,Oficial Qualidade Diretor,Contas,Designer,558388073033.0,1990-01-16,Velha Djeferson do Descoberto,175.86,JURIDICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,26274842900,Dourivaldo Franco,,Táticas,Analista,4413576090.0,1990-01-24,Albuquerque do Descoberto,97.43,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,64471765906,Loide Moreira,Produtor Operações Direto,Operações,Executivo,552748597154.0,1990-01-15,Grande Paola do Descoberto,696.68,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,34637329710,Yuriê Santos,Ligação Usabilidade Central,Mobilidade,,552681810911.0,1990-01-25,Nilda do Sul,53.02,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,30682341746,Arnesto Carvalho,Orquestrador Marca Corporativo,Dados,Estrategista,36513603657.0,1990-01-02,,602.18,FISICA,1990
America/Fortaleza,Rio Grande do Norte,Nordeste,RN,13074683732,Dr. Sr. Devanir Moreira Filho,Arquiteto Prestação de contas Chefe,Resposta,Executivo,93089153398.0,1990-01-28,Grande Pascoal,66.02,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,91968806946,Adevar Xavier,Associado Grupo Direto,Branding,Planejador,553372218478.0,1990-01-13,Costa de Nossa Senhora,306.79,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,32520483765687,Avani Carvalho Filho,Associado Rede Dinâmico,Criativo,Arquiteto,5741359784.0,1990-10-01,Martelenes do Sul,694.07,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,94233621419,Cinthia Jr.,Técnico Pesquisa Internacional,Resposta,Analista,3470742397.0,1990-01-24,Braga do Sul,672.78,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,43271534780,Virgínia Moreira,Analista Segurança Dinâmico,Funcionalidade,Assistente,1628292478.0,1990-01-27,Braga do Norte,963.69,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,60421701714,Dr. Rosimari Nogueira,Administrador Implementação Nacional,Divisão,Oficial,556263781365.0,1990-01-27,,73.82,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,58351783951,Srta. Benedita Carvalho Neto,Orquestrador Segurança Diretor,Operações,Planejador,37716535923.0,1990-01-01,Denise do Descoberto,713.0,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,37262623308430,Dr. Izael Souza Filho,Estrategista Fatores Interno,,Planejador,6835030556.0,1990-01-26,,671.27,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,63468756707682,Edivânia Batista Neto,Agente Táticas Corporativo,Soluções,Agente,84961609164.0,1990-01-12,Moreira de Nossa Senhora,121.76,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,30685824403,Gesser Jr.,Supervisor Rede Nacional,Branding,Assistente,80774823423.0,1990-01-27,,127.73,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,38171439233,Gislaine Braga,,Ainfraestrutura,Assistente,5217121793.0,1990-01-27,Xavier do Sul,445.15,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,30380638274,Sra. Conceição Oliveira,Técnico Métricas Distrito,Pesquisa,Planejador,558094775688.0,1990-01-26,Vila Hermano,727.48,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,1614612129,Neusa Saraiva Filho,Estrategista Usabilidade Global,,Especialista,555633449668.0,1990-01-20,Vila Elisete do Sul,882.96,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,14658980690,Catarina Xavier Filho,Consultor Programa Regional,Segurança,Consultor,556947703242.0,1990-01-04,Grande Divaldo do Norte,573.1,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,60764118641,Ivaneide Franco Neto,Orquestrador Criativo Investidor,Pesquisa,,556675145516.0,1990-01-04,Grande Virgínia do Sul,451.4,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,92461297096,Mércia Martins,Administrador Qualidade Global,Garantia,,551908418358.0,1990-01-08,Aurelio do Sul,152.65,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,46704738673,Jesse Saraiva Filho,Assistente Integração Dinâmico,Resposta,Estrategista,551068210635.0,1990-01-22,Batista de Nossa Senhora,87.53,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,52265244748544,Sr. Veimar Souza,Designer Integração Central,Prestaçãodecontas,Especialista,558532563024.0,1990-01-28,Velha Idelfonso,373.11,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,64166894722,Afrânio Braga Neto,Assistente Mercados Dinâmico,,Executivo,31280487128.0,1990-01-31,Vila Shirley,870.99,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,52034623065043,Adenisio Carvalho Jr.,Representante Grupo Central,Interações,Executivo,8073714181.0,1990-01-07,Vila Rinaldo,226.18,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,60084181477007,Srta. Jiucelia,Diretor Integração Chefe,Diretivas,Arquiteto,7811336553.0,1990-07-01,Oliveira do Norte,789.37,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,5335832762,Sr. Judith Costa Jr.,Diretor Métricas Dinâmico,Ainfraestrutura,Técnico,5858720140.0,1990-01-21,Othon de Nossa Senhora,118.62,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,64848715741,Jonas Nogueira Neto,Analista Integração Central,Métricas,Técnico,4835831526.0,1990-01-06,Velha Maeve,751.72,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,86481744148,Róbison Souza Filho,Representante Otimização Investidor,Programa,Representante,69233229359.0,1990-01-03,Grande Benedita,735.31,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,26260115687,Dr. Moizés Macedo,Engenheiro Garantia Investidor,,Engenheiro,30664648744.0,1990-01-23,Carvalho de Nossa Senhora,864.82,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,44366356210512,Sra. Nora Reis Filho,Coordenador Funcionalidade Distrito,Funcionalidade,Engenheiro,8794563665.0,1990-01-12,Município de Thaisa do Norte,212.09,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,94583626606,Sra. Cleiton Pereira Jr.,Diretor Otimização Sênior,Criativo,Associado,67837830670.0,1990-01-30,Grande Irai de Nossa Senhora,,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,30654483000,Rosimari,Coordenador Prestação de contas Cliente,Diretivas,Designer,2363957207.0,1990-01-21,Vivian do Descoberto,559.3,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,53534754026,Iracilda Neto,Estrategista Operações Direto,Marketing,Planejador,554603718314.0,1990-01-25,Xavier do Descoberto,854.16,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,86765692665,Ferrúcio Macedo,Diretor Rede Investidor,Marketing,Facilitador,61862932120.0,1990-01-31,Valdek do Norte,35.99,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,24442072740789,Lazara Oliveira Neto,,Prestaçãodecontas,Executivo,,1990-01-10,Magali de Nossa Senhora,720.54,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,57612467368808,Marli Souza Neto,Coordenador Pesquisa Interno,Grupo,Executivo,4524563555.0,1990-01-25,Velha Rosely de Nossa Senhora,859.92,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,41738594904,Elvira Costa,Coordenador Integração Chefe,,Analista,9111470298.0,1990-01-14,Oliveira do Sul,672.39,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,50590633805,Sr. Eliana Batista,Designer Táticas Legado,Mobilidade,Diretor,556705292083.0,1990-06-01,Carvalho de Nossa Senhora,118.06,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,15767026303032,Ilza Moreira,Representante Soluções Interno,Comunicações,Especialista,9904983910.0,1990-01-10,Veber do Norte,996.66,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,48653460063309,Sra. Olavo Xavier Filho,Ligação Operações Distrito,Aplicações,Ligação,,1990-01-17,,894.36,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,8778531261691,Vando Souza,,Paradigma,Facilitador,7752934026.0,1990-01-31,Lindomar do Sul,449.81,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,16889395204,Eliziér Reis,Facilitador Operações Central,Intranet,Consultor,77698276705.0,1990-01-18,Grande Satoshi do Sul,288.36,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,64685001508,Donisete Costa Filho,Facilitador Prestação de contas Central,Mobilidade,Associado,10788448770.0,1990-01-28,Velha Jenifer de Nossa Senhora,664.77,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,80183512448,Sra. Lorena Costa,Administrador Aplicações Distrito,,Coordenador,8838665022.0,1990-01-05,Município de Ridis do Descoberto,134.51,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,83231266157,Gaston Batista,Especialista Fatores Nacional,Mobilidade,Orquestrador,3424507564.0,1990-01-08,Vila Villy de Nossa Senhora,201.37,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,85312897264,Dr. Joíldes Xavier,Analista Marketing Chefe,Funcionalidade,,556409609098.0,1990-01-12,Franco do Sul,155.1,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,2713013655067,Nickolas Xavier Filho,,Qualidade,Planejador,6697750693.0,1990-01-26,Vila Ahmid,488.28,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,31958127540,Sra. Daleoni Carvalho,Estrategista Métricas Líder,Usabilidade,Orquestrador,9339028808.0,1990-01-24,Velha Deoclecio,149.44,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,82107406600,Dr. Josiene Albuquerque,,Intranet,Analista,557081172624.0,1990-01-24,Velha Susana,858.6,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,65841542036,Denise Filho,Estrategista Divisão Internacional,Rede,Estrategista,,1990-01-26,Edileuza do Descoberto,441.08,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,46928718498,Srta. Elenita Saraiva,Consultor Resposta Chefe,Segurança,Facilitador,98106025458.0,1990-01-31,Carvalho do Sul,210.05,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,2659608946,Shigueo Silva,Representante Qualidade Sênior,Operações,Planejador,4171167631.0,1990-01-17,Velha Rodolfo de Nossa Senhora,292.81,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,68246710613,Ettori Nogueira,Facilitador Programa Internacional,Criativo,Representante,,1990-01-25,Moraes do Sul,27.76,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,81337427810,Luiza,Assistente Resposta Nacional,Diretivas,,558509857656.0,1990-01-06,Ricardo do Norte,594.22,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,61624486443033,Hilza Franco,Ligação Interações Global,Soluções,,,1990-01-01,,711.09,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,12141896797,Aparecida Silva,Executivo Divisão Investidor,Diretivas,Produtor,8309184179.0,1990-01-01,Grande Joíldes do Norte,410.88,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,78741847695,Allan Oliveira Jr.,Orquestrador Funcionalidade Sênior,Interações,Técnico,557786665956.0,1990-01-26,Vila Raoni do Norte,11.67,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,60215688454508,Norberto Nogueira,Executivo Mobilidade Distrito,Resposta,Engenheiro,9812804071.0,1990-01-29,,251.86,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,44316333755,Ira Carvalho Filho,Consultor Qualidade Investidor,Intranet,Técnico,17681295182.0,1990-01-01,Saraiva de Nossa Senhora,5.89,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,43539268456,Maura Xavier,,Ainfraestrutura,Facilitador,552334751604.0,1990-01-28,Velha Tarcisio do Sul,653.23,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,58070452463,Izaura,Especialista Integração Diretor,Marketing,Técnico,71667133606.0,1990-01-29,,823.47,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,284655021721,Dr. Jeferson Nogueira,Analista Marketing Sênior,Grupo,Produtor,,1990-01-27,Braga do Sul,296.17,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,57163666519,Wanderli Barros,Produtor Paradigma Central,Ainfraestrutura,Supervisor,553697991349.0,1990-01-27,Braga do Norte,669.83,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,36111824600,Sra. Januário,,Intranet,Assistente,557326897115.0,1990-01-07,Velha Odenir de Nossa Senhora,935.28,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,41841325708,Sra. Otton Nogueira Jr.,Engenheiro Grupo Cliente,Dados,Ligação,554067099502.0,1990-01-23,,285.19,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,74545707536206,Alberto Moreira,Desenvolvedor Implementação Direto,Qualidade,Orquestrador,3956999808.0,1990-01-29,Nova Leonardo,79.7,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,82563052573688,Angelo Pereira,Consultor Operações Global,Interações,Oficial,4670522943.0,1990-01-09,Edvilson de Nossa Senhora,342.95,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,73205672836256,Obede Pereira,Arquiteto Contas Líder,Usabilidade,Analista,556237392298.0,1990-01-16,Velha Valdomero,454.15,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,7276683737644,Adalcio Pereira Filho,Planejador Paradigma Dinâmico,Interações,Executivo,5760951841.0,1990-01-10,Grande Tito do Sul,226.09,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,4659723143,Sra. Marinete Martins,Produtor Grupo Direto,Operações,Agente,5624758436.0,1990-01-10,Velha Eni,8.03,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,73438507604386,Dinês Santos,Facilitador Marca Central,Paradigma,Técnico,4629360615.0,1990-01-05,Oliveira do Descoberto,373.47,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,92253366323,Oliver Jr.,Orquestrador Criativo Global,Implementação,Produtor,557977395903.0,1990-01-16,Albuquerque do Sul,118.86,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,78738669129,Rosemary Silva Neto,Engenheiro A infraestrutura Diretor,Integração,,9013690170.0,1990-01-23,Hercilia do Descoberto,824.94,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,81822425506,Sra. Deilson Batista Filho,Engenheiro Branding Chefe,Otimização,Estrategista,559404559146.0,1990-01-20,,877.89,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,73581151200,Srta. Luiza Martins,Coordenador Programa Interno,Qualidade,Engenheiro,77295444070.0,1990-01-02,,265.81,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,44125185526766,Beno Carvalho,Assistente Interações Direto,Criativo,Consultor,5971913871.0,1990-01-09,Naiorama do Descoberto,965.68,JURIDICA,1990
America/Porto_Velho,Rondonia,Norte,RO,37435545260,Dr. Chiun Carvalho,Administrador Métricas Regional,Integração,Facilitador,743925853.0,1990-01-26,Município de Quimie do Descoberto,530.62,FISICA,1990
America/Porto_Velho,Rondonia,Norte,RO,86644436536,Rosemeire Moraes,,,Analista,559864010808.0,1990-01-03,Velha Laura,343.03,FISICA,1990
